entity string,id
concept:clothing:longjohns,20156
concept:ceo:chad_hurley,20157
concept:county:estes_park,20158
concept:airport:alaska_air,20159
concept:professionalorganization:clas_associate,20160
concept:reptile:kite,20161
concept:publication:metropolitan_corporate_counsel,20162
concept:city:patna,20163
concept:stateorprovince:rights,20164
concept:physicalaction:properties,20165
concept:hospital:rehabilitation_hospital,20166
concept:personasia:francisco_liriano,20167
concept:company:daiichi_sankyo,20168
concept:reptile:halo,20169
concept:eventoutcome:memorable_one,20170
concept:visualizablething:well_water,20171
concept:stadiumoreventvenue:fillmore_auditorium,20172
concept:muscle:parameters,20173
concept:celebrity:finger_eleven,20174
concept:currency:naira,20175
concept:personcanada:les_paul,20176
concept:organization:us_district_court_for_the_southern_district_of_new_york,20177
concept:city:kenosha,20178
concept:conference:rain,20179
concept:city:tasmania,20180
concept:musicartist:chris,20181
concept:politician:barack_hussein_obama,20182
concept:visualizablething:vibrant_city,20183
concept:mammal:rhinoceroses,20184
concept:geopoliticalorganization:skokie,20185
concept:newspaper:aspen_times,20186
concept:clothing:lightweight_long_pants,20187
concept:charactertrait:qualities,20188
concept:musician:universal_music_group,20189
concept:academicfield:railway_engineering,20190
concept:ceo:sheldon_adelson,20191
concept:coach:tom_craft,20192
concept:politicianus:mitch_mcconnell,20193
concept:musician:ozzy_osbourne,20194
concept:company:kuid_tv,20195
concept:weapon:purchase,20196
concept:radiostation:ksci,20197
concept:scientist:franklin_d__roosevelt,20198
concept:musicalbum:sensation,20199
concept:city:tainan,20200
concept:householditem:range,20201
concept:company:new_scientist002,20202
concept:celebrity:interpol,20203
concept:mlmetric:coast,20204
concept:musicartist:architects,20205
concept:city:carson,20206
concept:coach:george_jones,20207
concept:company:deere,20208
concept:stateorprovince:louisiana,20209
concept:politicianus:jamie_moyer,20210
concept:clothing:moccasins,20211
concept:hotel:westin_los_angeles_airport,20212
concept:wine:patron,20213
concept:televisionstation:wvla,20214
concept:personus:daimlerchrysler,20215
concept:clothing:white_tennis_shoes,20216
concept:clothing:black_skirts,20217
concept:county:waynesville,20218
concept:county:palatka,20219
concept:company:verizon001,20220
concept:geopoliticalorganization:san_francisco_bay_area,20221
concept:organization:yahoo_ppc,20222
concept:company:dpd_courier,20223
concept:musician:jim_kerr,20224
concept:sportsteam:plattsburgh_state_cardinals,20225
concept:company:anheuser_busch,20226
concept:stateorprovince:bari,20227
concept:ceo:barry_lam,20228
concept:fish:radio,20229
concept:clothing:casual_shirts,20230
concept:company:daimlerchrysler_ag,20231
concept:sportsteam:oregon_state_beavers,20232
concept:clothing:check_shirt,20233
concept:room:unit,20234
concept:economicsector:male_revue_entertainment_industry,20235
concept:building:atlantis,20236
concept:hotel:intercontinental_century_city,20237
concept:personeurope:carl_icahn,20238
concept:personmexico:ryan_fuller,20239
concept:televisionstation:kdtv_tv,20240
concept:website:goto_com,20241
concept:male:values,20242
concept:book:power,20243
concept:televisionstation:wboy,20244
concept:city:havana,20245
concept:clothing:pink_tank_top,20246
concept:book:proof,20247
concept:professionalorganization:mastitis_council,20248
concept:charactertrait:responsibilities,20249
concept:coach:tony_fernandez,20250
concept:bird:old_world_sparrows,20251
concept:profession:leadership,20252
concept:musicartist:howard,20253
concept:journalist:mike_lefkow,20254
concept:chemical:gas,20255
concept:city:melbourne,20256
concept:company:rights_reserved,20257
concept:city:la_jolla,20258
concept:city:paradise,20259
concept:geopoliticallocation:lexington,20260
concept:city:capistrano_beach,20261
concept:country:martinique,20262
concept:sportsteam:patents,20263
concept:televisionstation:wjwb,20264
concept:company:mahalo,20265
concept:personaustralia:norwich,20266
concept:televisionstation:wuft,20267
concept:stateorprovince:seine_maritime,20268
concept:city:ponce,20269
concept:beverage:portable_water,20270
concept:city:fl,20271
concept:clothing:cardigans,20272
concept:sportsteam:north_carolina_charlotte_49ers,20273
concept:biotechcompany:former_glaxo,20274
concept:city:z_rich,20275
concept:governmentorganization:rnc,20276
concept:company:kccw_tv,20277
concept:company:acer,20278
concept:politicsissue:doctor,20279
concept:monument:traverse_city,20280
concept:organization:corby_kummer,20281
concept:county:boulder_city,20282
concept:geopoliticalorganization:urgench,20283
concept:city:pisa,20284
concept:city:aurora,20285
concept:company:engelhard,20286
concept:person:todd_purdum,20287
concept:radiostation:grand_forks,20288
concept:attraction:palms_casino,20289
concept:jobposition:executive_chef,20290
concept:personus:grady_sizemore,20291
concept:beverage:amazing_water,20292
concept:animal:rare_animals,20293
concept:trainstation:ideal_base,20294
concept:televisionstation:kthv,20295
concept:politicaloffice:inc_,20296
concept:company:time_out,20297
concept:boardgame:stakeholders,20298
concept:politicalparty:tea_party,20299
concept:televisionstation:wand,20300
concept:website:atlanta_business_chronicle,20301
concept:female:motown,20302
concept:city:ocean_city,20303
concept:governmentorganization:general_accountability_office,20304
concept:date:n1958,20305
concept:city:eagle_lake,20306
concept:city:provincetown,20307
concept:geopoliticallocation:st__charles,20308
concept:personnorthamerica:john_swainson,20309
concept:company:nbc_astrovision_screen,20310
concept:company:twitter_america,20311
concept:sportsteam:new_mexico_state_aggies,20312
concept:geopoliticallocation:massapequa,20313
concept:university:microsoft,20314
concept:company:circuit_city,20315
concept:musicartist:eric_burdon,20316
concept:city:maywood,20317
concept:city:groton,20318
concept:clothing:khaki_shorts,20319
concept:transportation:bit,20320
concept:newspaper:the_new_york_observer,20321
concept:trainstation:tcc,20322
concept:city:waukegan,20323
concept:organization:chivas_usa,20324
concept:musicartist:shows,20325
concept:personsouthamerica:sao_paulo,20326
concept:website:netscape,20327
concept:company:wuvn_tv,20328
concept:personus:malcolm_x,20329
concept:personcanada:gallery,20330
concept:radiostation:kail,20331
concept:city:montpellier,20332
concept:county:new_castle,20333
concept:clothing:cargo_pants,20334
concept:televisionstation:kwcv,20335
concept:actor:today,20336
concept:stadiumoreventvenue:mcafee_coliseum,20337
concept:politicianus:jim_valvano,20338
concept:programminglanguage:hd,20339
concept:politicsbill:united_states_constitution,20340
concept:economicsector:investments,20341
concept:televisionstation:wvir_tv,20342
concept:university:chester_university,20343
concept:personus:derek_jeter,20344
concept:coach:oklahoma_sooners,20345
concept:clothing:sleeve_shirt,20346
concept:sportsteam:georgia_state_panthers,20347
concept:professionalorganization:asi,20348
concept:sportsteam:pasadena_city_college_lancers,20349
concept:clothing:knit_cap,20350
concept:book:showtime,20351
concept:county:janesville,20352
concept:book:arkansas,20353
concept:journalist:bob_dicesare,20354
concept:personcanada:swan,20355
concept:city:wahpeton,20356
concept:clothing:drawers,20357
concept:televisionstation:wenh_tv,20358
concept:bathroomitem:three,20359
concept:artery:wrist,20360
concept:city:perth_perth,20361
concept:person:phil,20362
concept:language:portuguese_language,20363
concept:city:humboldt,20364
concept:politicianus:richard_perle,20365
concept:website:telephone,20366
concept:website:contact_the_division,20367
concept:county:bay_area,20368
concept:monument:property_types,20369
concept:university:georgetown_university_school_of_foreign_service,20370
concept:person:wily_mo_pena,20371
concept:weatherphenomenon:future,20372
concept:ceo:steve_ballmer,20373
concept:county:plant_city,20374
concept:product:medicaid_services,20375
concept:park:east_village,20376
concept:clothing:midriff_tops,20377
concept:insect:parasitic_wasps,20378
concept:person:ajit_balakrishnan,20379
concept:location:broad_channel,20380
concept:county:charlottesville,20381
concept:clothing:black_tie,20382
concept:stadiumoreventvenue:grand_sierra_theatre,20383
concept:animal:pets001,20384
concept:attraction:renaissance,20385
concept:clothing:headscarf,20386
concept:city:home_city,20387
concept:hallwayitem:ventilation,20388
concept:city:newtonville,20389
concept:comedian:linus_torvalds,20390
concept:year:problem,20391
concept:city:residents,20392
concept:company:china_airlines,20393
concept:politicsblog:san_francisco_examiner,20394
concept:company:kxmc_tv,20395
concept:televisionstation:kstr_tv,20396
concept:person:paul_jacobs,20397
concept:buildingfeature:call,20398
concept:newspaper:post_newspapers,20399
concept:politicianus:john_denver,20400
concept:highway:south,20401
concept:county:west_valley_city,20402
concept:insect:parasitoids,20403
concept:magazine:people,20404
concept:city:woodstock,20405
concept:county:louisville_jefferson_county,20406
concept:company:brunswick_corporation,20407
concept:clothing:shirt_design,20408
concept:website:plus,20409
concept:clothing:belt_buckle,20410
concept:coach:bo_schembechler,20411
concept:musician:peter_furler,20412
concept:politicianus:ken_livingstone,20413
concept:sportsteam:west_virginia_mountaineers_basketball,20414
concept:beach:golden_beach,20415
concept:magazine:instyle,20416
concept:stadiumoreventvenue:stranahan_theatre,20417
concept:website:stumble_upon,20418
concept:charactertrait:patients,20419
concept:company:motley_fool,20420
concept:clothing:blue_suits,20421
concept:governmentorganization:court,20422
concept:building:casino_las_vegas,20423
concept:city:forest_grove,20424
concept:city:north_richland_hills,20425
concept:geopoliticalorganization:hattiesburg,20426
concept:governmentorganization:studies_department,20427
concept:blog:philadelphia_tribune,20428
concept:city:eisenstadt,20429
concept:location:delaware_bay,20430
concept:director:pete_townsend,20431
concept:nonneginteger:n90,20432
concept:island:haines_city,20433
concept:country:former_soviet_republics,20434
concept:county:tidewater,20435
concept:jobposition:scc_vice,20436
concept:clothing:leather_tunic,20437
concept:clothing:backpacks,20438
concept:musicalbum:zone,20439
concept:university:colorado_state,20440
concept:publication:posterous_share,20441
concept:company:knmt_tv,20442
concept:petroleumrefiningcompany:trans_world,20443
concept:radiostation:klew_tv,20444
concept:automobilemaker:internal_combustion_engine,20445
concept:currency:service_provider,20446
concept:island:bradenton,20447
concept:boardgame:lesson,20448
concept:room:unprecedented_step,20449
concept:sportsteam:hawaii_warriors,20450
concept:televisionstation:ksee,20451
concept:person:otto_ambros,20452
concept:medicalprocedure:excuse,20453
concept:professor:michael_mccartney,20454
concept:personnorthamerica:michael_geoghegan,20455
concept:bank:ing_barings,20456
concept:ceo:michael_g__morris,20457
concept:clothing:gowns,20458
concept:personus:prince_fielder,20459
concept:clothing:navy_pants,20460
concept:geopoliticalorganization:kusadasi,20461
concept:county:alexander_city,20462
concept:visualizablething:altadena,20463
concept:city:mostar,20464
concept:city:carolina,20465
concept:stadiumoreventvenue:briar_street_theatre,20466
concept:person:cate_blanchett,20467
concept:recordlabel:effects,20468
concept:city:san_andreas,20469
concept:city:minsk,20470
concept:blog:goal,20471
concept:county:quebec_city,20472
concept:date:iowa,20473
concept:bodypart:repeat,20474
concept:lake:rocky_river,20475
concept:televisionstation:wkha,20476
concept:magazine:brides,20477
concept:stateorprovince:new_york_state,20478
concept:weapon:mechanism,20479
concept:journalist:juju_chang,20480
concept:hospital:ut_system,20481
concept:stadiumoreventvenue:copley_symphony_hall,20482
concept:sportsteam:danes,20483
concept:trainstation:studies,20484
concept:city:interlaken,20485
concept:clothing:fleece_jacket,20486
concept:personcanada:florian_schneider,20487
concept:insect:brown_recluse,20488
concept:blog:__google,20489
concept:plant:hooters,20490
concept:newspaper:oregonian,20491
concept:newspaper:wlox,20492
concept:geopoliticalorganization:jepara,20493
concept:visualartmovement:sciences,20494
concept:personus:time_bush,20495
concept:clothing:typical_jeans,20496
concept:company:west_coast,20497
concept:personus:kurt_suzuki,20498
concept:male:seasons,20499
concept:stateorprovince:sanaag,20500
concept:city:junction_city,20501
concept:radiostation:krqe,20502
concept:criminal:rosenberg,20503
concept:publication:readwriteweb,20504
concept:city:applegate,20505
concept:athlete:kevin_barnes,20506
concept:geopoliticalorganization:ghadames,20507
concept:city:kendall_park,20508
concept:politicianus:ross_perot,20509
concept:attraction:universal_studios_florida,20510
concept:monument:virginia_area,20511
concept:geopoliticalorganization:lawndale,20512
concept:personaustralia:jobs001,20513
concept:musician:suggs,20514
concept:ceo:tracinda_corporation,20515
concept:musicsong:eyes,20516
concept:radiostation:wkcf,20517
concept:room:chain,20518
concept:televisionstation:weau_tv,20519
